id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,qty,frameColorImage,subCollection,subCollectionId,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,totalNoOfRatings,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl
210932,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-transparent-pink-transparent-full-rim-cat-eye-lenskart-blu-c1_g_2332_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-transparent-pink-transparent-full-rim-cat-eye-lenskart-blu-c1_g_2332_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16057-c1-eyeglasses.html,Transparent,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E16057,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,346,0.0,"Medium,Cat Eye,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,102,https://ds-static.lenskart.com/product_color_bubble_images/210932_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Transparent Pink Transparent Full Rim Cat Eye,[],,,,,,
210938,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-blue-transparent-full-rim-geometric-lenskart-blu-c1_g_2339_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-blue-transparent-full-rim-geometric-lenskart-blu-c1_g_2339_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16059-c1-eyeglasses.html,Blue,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16059,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,173,0.0,"Narrow,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,292,https://ds-static.lenskart.com/product_color_bubble_images/210938_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Blue Transparent Full Rim Geometric Lenskart Blu-LB E16059 C1,[],,,,,,
210937,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-brown-tortoise-brown-full-rim-aviator-lenskart-blu-c3_g_2391_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-brown-tortoise-brown-full-rim-aviator-lenskart-blu-c3_g_2391_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16058-c3-eyeglasses.html,Tortoise,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E16058,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,92,0.0,"Wide,Aviator,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,91,https://ds-static.lenskart.com/product_color_bubble_images/210937_bubble.png,,,,[],False,False,,[],,,,,,
210936,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e16058-c2-eyeglasses_csvfile-1695203200900-g_3656.jpg,/l/i/lenskart-blu-lb-e16058-c2-eyeglasses_csvfile-1695203200900-g_3656.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16058-c2-eyeglasses.html,Brown,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E16058,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,135,0.0,"Wide,Aviator,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,347,https://ds-static.lenskart.com/product_color_bubble_images/210936_bubble.png,,,,[],False,False,,[],,,,,,
210942,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-blue-transparent-full-rim-oval-lenskart-blu-c2-lb-e16060_g_3387_28_06_2023.jpg,/l/i/blue-block-screen-glasses:-blue-transparent-full-rim-oval-lenskart-blu-c2-lb-e16060_g_3387_28_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16060-c2-eyeglasses.html,Blue,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16060,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,94,0.0,"Narrow,Oval,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,355,https://ds-static.lenskart.com/product_color_bubble_images/210942_bubble.png,,,,[],False,False,,[],,,,,,
210941,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-transparent-black-full-rim-geometric-lenskart-blu-c1-lb-e16060_g_3067_28_06_2023.jpg,/l/i/blue-block-screen-glasses:-transparent-black-full-rim-geometric-lenskart-blu-c1-lb-e16060_g_3067_28_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16060-c1-eyeglasses.html,Transparent,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16060,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,316,0.0,"Narrow,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,121,https://ds-static.lenskart.com/product_color_bubble_images/210941_bubble.png,,,,[],False,False,,[],,,,,,
210940,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-black-full-rim-geometric-lenskart-blu-c3-lb-e16059_g_3395_28_06_2023.jpg,/l/i/blue-block-screen-glasses:-black-full-rim-geometric-lenskart-blu-c3-lb-e16059_g_3395_28_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e16059-c3-eyeglasses.html,Black,,Narrow,131 mm,,Lenskart Blu,Lenskart Blu,LB E16059,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,151,0.0,"Narrow,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,268,https://ds-static.lenskart.com/product_color_bubble_images/210940_bubble.png,,,,[],False,False,,[],,,,,,
210075,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-grey-transparent-grey-full-rim-square-lenskart-blu-c4_g_2364_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-grey-transparent-grey-full-rim-square-lenskart-blu-c4_g_2364_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13740-c4-eyeglasses.html,Grey,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E13740,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,239,0.0,"Wide,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,315,https://ds-static.lenskart.com/product_color_bubble_images/210075_bubble.png,,,,[],False,False,Glasses: Grey Transparent Grey Full Rim Square ,[],,,,,,
210074,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-green-transparent-green-full-rim-rectangle-lenskart-blu-c9_g_2382_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-green-transparent-green-full-rim-rectangle-lenskart-blu-c9_g_2382_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13738-c9-eyeglasses.html,Green,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E13738,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,57,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,339,https://ds-static.lenskart.com/product_color_bubble_images/210074_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Green Transparent Green Full Rim Rectangle ,[],,,,,,
210073,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e13738-c8-eyeglasses_g_2747_23_06_2023.jpg,/l/i/lenskart-blu-lb-e13738-c8-eyeglasses_g_2747_23_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13738-c8-eyeglasses.html,Purple,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E13738,"1500,1500",False,Zero Power,[],0,False,non_power_reading,[],0,482,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,46,https://ds-static.lenskart.com/product_color_bubble_images/210073_bubble.png,,,,[],False,False,Purple Full Rim Rectangle Eyeglasses,[],,,,,,
210072,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-green-transparent-green-full-rim-rectangle-lenskart-blu-c7_g_2399_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-green-transparent-green-full-rim-rectangle-lenskart-blu-c7_g_2399_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13738-c7-eyeglasses.html,Green,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E13738,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,126,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,398,https://ds-static.lenskart.com/product_color_bubble_images/210072_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Green Transparent Green Full Rim Rectangle,[],,,,,,
210079,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-blue-full-rim-rectangle-lenskart-blu-c4_g_2355_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-blue-full-rim-rectangle-lenskart-blu-c4_g_2355_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13737-c4-eyeglasses.html,Blue,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E13737,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,166,0.0,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,373,https://ds-static.lenskart.com/product_color_bubble_images/210079_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Blue Full Rim Rectangle,[],,,,,,
210078,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e13740-c7-eyeglasses_g_2533_23_06_2023.jpg,/l/i/lenskart-blu-lb-e13740-c7-eyeglasses_g_2533_23_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13740-c7-eyeglasses.html,Orange,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E13740,"1500,1500",False,Zero Power,[],0,False,non_power_reading,[],0,312,0.0,"Wide,Wayfarer,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,212,https://ds-static.lenskart.com/product_color_bubble_images/210078_bubble.png,,,,[],False,False,Orange Full Rim Wayfarer Eyeglasses,[],,,,,,
210076,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-blue-full-rim-square-lenskart-blu-c5_g_2346_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-blue-full-rim-square-lenskart-blu-c5_g_2346_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13740-c5-eyeglasses.html,Blue,,Wide,139 mm,,Lenskart Blu,Lenskart Blu,LB E13740,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,155,0.0,"Wide,Square,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,364,https://ds-static.lenskart.com/product_color_bubble_images/210076_bubble.png,,,,[],False,False,Glasses: Blue Full Rim Square ,[],,,,,,
210082,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e13737-c7-eyeglasses_g_2525_23_06_2023.jpg,/l/i/lenskart-blu-lb-e13737-c7-eyeglasses_g_2525_23_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13737-c7-eyeglasses.html,Pink,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E13737,"1500,1500",False,Zero Power,[],0,False,non_power_reading,[],0,185,0.0,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,360,https://ds-static.lenskart.com/product_color_bubble_images/210082_bubble.png,,,,[],False,False,Light Pink Full Rim Rectangle Eyeglasses,[],,,,,,
210081,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e13737-c6-eyeglasses_g_2738_23_06_2023.jpg,/l/i/lenskart-blu-lb-e13737-c6-eyeglasses_g_2738_23_06_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13737-c6-eyeglasses.html,Purple,,Wide,140 mm,,Lenskart Blu,Lenskart Blu,LB E13737,"1500,1500",False,Zero Power,[],0,False,non_power_reading,[],0,185,0.0,"Wide,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,357,https://ds-static.lenskart.com/product_color_bubble_images/210081_bubble.png,,,,[],False,False,Purple Full Rim Rectangle Eyeglasses,[],,,,,,
210071,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-screen-glasses:-grey-transparent-grey-full-rim-rectangle-lenskart-blu-c4_g_2373_20_09_2023.jpg,/l/i/blue-block-screen-glasses:-grey-transparent-grey-full-rim-rectangle-lenskart-blu-c4_g_2373_20_09_2023.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e13738-c6-eyeglasses.html,Grey,,Medium,137 mm,,Lenskart Blu,Lenskart Blu,LB E13738,"2000,2000",False,Zero Power,[],0,False,non_power_reading,[],0,208,0.0,"Medium,Rectangle,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,299,https://ds-static.lenskart.com/product_color_bubble_images/210071_bubble.png,,,,[],False,False,Blue Block Screen Glasses: Grey Transparent Grey,[],,,,,,
209951,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/brown-grey-full-rim-rectangle-john-jacobs-rich-acetate-jj-e10005-c8-eyeglasses_g_0212_25_08_2023.jpg,/j/i/brown-grey-full-rim-rectangle-john-jacobs-rich-acetate-jj-e10005-c8-eyeglasses_g_0212_25_08_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e10005-c8-eyeglasses.html,Brown,,Medium,134 mm,,John Jacobs,John Jacobs,JJ E10005,"6000,5000",False,John Jacobs,[],0,False,non_power_reading,[],0,37,0.0,"Medium,Rectangle,John Jacobs,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,167,https://ds-static.lenskart.com/product_color_bubble_images/209951_bubble.png,Rich Acetate,26361.0,,[],False,False,Brown Grey Full Rim Rectangle John Jacobs Rich Acetate JJ E10005-C8 Eyeglasses,[],,,,,,
209942,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/tortoise-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e10004-c14-eyeglasses_g_0174_25_08_2023.jpg,/j/i/tortoise-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e10004-c14-eyeglasses_g_0174_25_08_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e10004-c14-eyeglasses.html,Tortoise,,Narrow,133 mm,,John Jacobs,John Jacobs,JJ E10004,"6000,5000",False,John Jacobs,[],0,False,non_power_reading,[],0,15,0.0,"Narrow,Wayfarer,John Jacobs,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,179,https://ds-static.lenskart.com/product_color_bubble_images/209942_bubble.png,Rich Acetate,26361.0,,[],False,False,Blue Block Phone Computer Glasses: Tortoise Full Rim Wayfarer John Jacobs Rich Acetate JJ E10004-C14,[],,,,,,
209946,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e13005-c5-eyeglasses_g_0181_25_08_2023.jpg,/j/i/transparent-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e13005-c5-eyeglasses_g_0181_25_08_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e13005-c5-eyeglasses.html,Transparent,,Narrow,130 mm,,John Jacobs,John Jacobs,JJ E13005,"6000,5000",False,John Jacobs,[],0,False,non_power_reading,[],0,39,0.0,"Narrow,Wayfarer,John Jacobs,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,169,https://ds-static.lenskart.com/product_color_bubble_images/209946_bubble.png,Rich Acetate,26361.0,,[],False,False,,[],,,,,,
209945,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e11724-c6-eyeglasses_g_0232_25_08_2023.jpg,/j/i/transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e11724-c6-eyeglasses_g_0232_25_08_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e11724-c6-eyeglasses.html,Transparent,,Wide,138 mm,,John Jacobs,John Jacobs,JJ E11724,"6000,5000",False,John Jacobs,[],0,False,non_power_reading,[],0,24,0.0,"Wide,Rectangle,John Jacobs,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,183,https://ds-static.lenskart.com/product_color_bubble_images/209945_bubble.png,Rich Acetate,26361.0,,[],False,False,,[],,,,,,
209941,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e10004-c13-eyeglasses_g_0225_25_08_2023.jpg,/j/i/black-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e10004-c13-eyeglasses_g_0225_25_08_2023.jpg,[],https://www.lenskart.com/john-jacobs-jj-e10004-c13-eyeglasses.html,Black Transparent,,Narrow,133 mm,,John Jacobs,John Jacobs,JJ E10004,"6000,5000",False,John Jacobs,[],0,False,non_power_reading,[],0,35,0.0,"Narrow,Wayfarer,John Jacobs,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,130,https://ds-static.lenskart.com/product_color_bubble_images/209941_bubble.png,Rich Acetate,26361.0,,[],False,False,Blue Block Phone Computer Glasses: Black Full Rim Wayfarer John Jacobs Rich Acetate JJ E10004-C13,[],,,,,,
208961,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c34-eyeglasses_g_1238_09_11_2023.jpg,/l/i/peyush-bansal-shark-tank-navy-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c34-eyeglasses_g_1238_09_11_2023.jpg,[],https://www.lenskart.com/lenskart-hustlr-lb-e14058-c34-eyeglasses.html,Navy,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LB E14058-W,"1700,1700",False,Navy,[],0,True,non_power_reading,[],0,14212,4.6,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,7186,https://ds-static.lenskart.com/product_color_bubble_images/208961_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Navy Full Rim Wayfarer Eyeglasses,[],,298.0,https://lookr-static.lenskart.com/frameassets/208961/android/sku_208961.glb,https://lookr-static.lenskart.com/frameassets/208961/ios/sku_208961.scn,,https://lookr-static.lenskart.com/frameassets/208961/orignal/sku_208961.glb
208964,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e14058-c37-eyeglasses_g_1819_15_04_2023.jpg,/l/i/lenskart-blu-lb-e14058-c37-eyeglasses_g_1819_15_04_2023.jpg,[],https://www.lenskart.com/lenskart-hustler-air-la-e14058-c37-eyeglasses.html,Caribbean,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LB E14058-W,"1700,1700",False,Caribbean,[],0,True,non_power_reading,[],0,6245,4.6,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,,14,https://ds-static.lenskart.com/product_color_bubble_images/208964_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Caribbean Full Rim Wayfarer Eyeglasses,[],,298.0,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208964/android/sku_208964.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208964/ios/sku_208964.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/208964/orignal/sku_208964.glb
207775,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-computer-glasses:-sand-dune-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c-26_g_7555_11_10_2023.jpg,/l/i/blue-block-phone-computer-glasses:-sand-dune-full-rim-wayfarer-lenskart-hustlr-lb-e14058-h-c-26_g_7555_11_10_2023.jpg,[],https://www.lenskart.com/lenskart-hustlr-lb-e14058-c26-eyeglasses.html,Sand Dune,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LB E14058-W,"1700,1700",False,Sand Dune,[],0,True,non_power_reading,[],0,737,4.6,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,107,https://ds-static.lenskart.com/product_color_bubble_images/207775_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Sand Dune Full Rim Wayfarer Eyeglasses,[],,298.0,https://lookr-static.lenskart.com/frameassets/207775/android/sku_207775.glb,https://lookr-static.lenskart.com/frameassets/207775/ios/sku_207775.scn,,https://lookr-static.lenskart.com/frameassets/207775/orignal/sku_207775.glb
207491,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-sand-dune-full-rim-hustlr-eyeglasses_g_5963_11_10_2023.jpg,/l/i/peyush-bansal-shark-tank-sand-dune-full-rim-hustlr-eyeglasses_g_5963_11_10_2023.jpg,[],https://www.lenskart.com/lenskart-hustlr-lb-e14058-H-c21-eyeglasses.html,Sand Dune,,Medium,139 mm,,Lenskart Hustlr,Lenskart Hustlr,LB E14058-W,"1700,1700",False,Sand Dune,[],0,True,non_power_reading,[],0,32857,4.7,"Medium,Wayfarer,Lenskart Hustlr,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,3238,https://ds-static.lenskart.com/product_color_bubble_images/207491_bubble.png,Lenskart Hustlr,26161.0,,[],True,False,Sand Dune Full Rim Wayfarer Eyeglasses,[],,36.0,https://lookr-static.lenskart.com/frameassets/207491/android/sku_207491.glb,https://lookr-static.lenskart.com/frameassets/207491/ios/sku_207491.scn,,https://lookr-static.lenskart.com/frameassets/207491/orignal/sku_207491.glb
200277,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-black-full-rim-round-lenskart-blu-lb-e14790-c2_csvfile-1653639951597-g_4030.jpg,/l/i/blue-block-phone-&-computer-glasses:-black-full-rim-round-lenskart-blu-lb-e14790-c2_csvfile-1653639951597-g_4030.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e14790-c2-eyeglasses.html,Black,,Narrow,133 mm,,Lenskart Blu,Lenskart Blu,LB E14790,"1200,1200",False,Zero Power,[],0,True,non_power_reading,[],0,5125,4.4,"Narrow,Geometric,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,131,https://ds-static.lenskart.com/product_color_bubble_images/200277_bubble.png,,,,[],True,False,Black Full Rim Round Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/Blu-H.jpg,17.0,,,,https://lookr-static.lenskart.com/frameassets/200277/orignal/sku_200277.glb
200291,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-blu-lb-e14061-c5-eyeglasses_g_4843_06_06_2022.jpg,/l/i/lenskart-blu-lb-e14061-c5-eyeglasses_g_4843_06_06_2022.jpg,[],https://www.lenskart.com/lenskart-blu-lb-e14061-c5-eyeglasses.html,Black,,Wide,141 mm,,Lenskart Blu,Lenskart Blu,LB E14061,"1200,1200",False,Zero Power,[],0,True,non_power_reading,[],0,8619,4.5,"Wide,Round,Lenskart Blu,Full Rim",LKBLUCE,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,978,https://ds-static.lenskart.com/product_color_bubble_images/200291_bubble.png,,,,[],True,False,Black Full Rim Round Eyeglasses,[],,50.0,,,,https://lookr-static.lenskart.com/frameassets/200291/orignal/sku_200291.glb
